Facility Id,Hospital Name,Indicator Name,Year,Infections observed,Infections predicted,Denominator,Indicator value,Indicator Lower confidence limit,Indicator Upper confidence limit,Indicator units,Comparison results,Location 1
1438,Bellevue Hospital Center,CRE Hospital Onset Infection Rate- all body sites,2014,18,,244436,0.74,,,"# hospital onset CRE infections per 10,000 patient days",Not compared,"(40.739658, -73.976468)"
1438,Bellevue Hospital Center,SSI CABG chest site,2014,3,2.09,120,2.34,0.48,6.84,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2014 average,"(40.739658, -73.976468)"
1438,Bellevue Hospital Center,SSI CABG donor site,2014,1,0.43,115,1.03,0.03,5.72,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2014 average,"(40.739658, -73.976468)"
1438,Bellevue Hospital Center,SSI Colon,2014,6,7.67,108,5.14,1.89,11.2,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2014 average,"(40.739658, -73.976468)"
1438,Bellevue Hospital Center,SSI Hip,2014,1,0.95,79,0.99,0.02,5.49,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2014 average,"(40.739658, -73.976468)"
1438,Bellevue Hospital Center,SSI Hysterectomy,2014,2,2.13,140,1.26,0.15,4.55,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2014 average,"(40.739658, -73.976468)"
1438,Bellevue Hospital Center,SSI Overall Standardized Infection Ratio,2014,13,13.28,,0.98,0.52,1.67,,Not significantly different than NYS 2014 average,"(40.739658, -73.976468)"
1439,Mount Sinai Beth Israel,CLABSI Cardiothoracic ICU,2008,3,2.05,1437,2.09,0.43,6.1,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Coronary ICU,2008,0,1.58,667,0,0,4.49,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Medical ICU,2008,3,9.73,3605,0.83,0.17,2.43,# CLABSI per 1000 line days,Significantly lower than NYS 2008 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Neonatal ICU Level 2/3,2008,3,1.89,480,7.65,1.58,22.36,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Overall Standardized Infection Ratio,2008,13,19.67,,0.66,0.35,1.13,,Not significantly different than NYS 2008 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Pediatric ICU,2008,0,0.52,157,0,0,19.08,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Surgical ICU,2008,4,3.91,1405,2.85,0.78,7.29,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI CABG chest site,2008,12,7.46,314,3.46,1.79,6.05,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI CABG donor site,2008,8,2.76,298,2.88,1.24,5.67,"# SSI per 100 procedures, risk-adjusted",Significantly higher than NYS 2008 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI Colon,2008,23,10.43,230,9.78,6.2,14.67,"# SSI per 100 procedures, risk-adjusted",Significantly higher than NYS 2008 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI Hip,2008,2,2.46,248,0.91,0.11,3.3,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI Overall Standardized Infection Ratio,2008,45,23.1,,1.95,1.42,2.61,,Significantly higher than NYS 2008 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Cardiothoracic ICU,2009,2,1.33,1074,1.86,0.23,6.73,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Coronary ICU,2009,1,1.18,625,1.6,0.04,8.91,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Medical ICU,2009,8,8.13,3526,2.27,0.98,4.47,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Neonatal ICU Level 2/3,2009,2,1.63,404,4.6,0.56,16.61,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Overall Standardized Infection Ratio,2009,14,16.44,,0.85,0.47,1.43,,Not significantly different than NYS 2009 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Pediatric ICU,2009,0,0.37,167,0,0,17.94,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Surgical ICU,2009,1,3.8,1776,0.56,0.01,3.14,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI CABG chest site,2009,5,5.64,247,2.01,0.65,4.68,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI CABG donor site,2009,5,2.24,245,1.96,0.64,4.58,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI Colon,2009,18,11.22,229,7.8,4.62,12.33,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI Hip,2009,3,3.12,296,1.1,0.23,3.21,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI Overall Standardized Infection Ratio,2009,31,22.21,,1.4,0.95,1.98,,Not significantly different than NYS 2009 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CDI Community Onset Not-My-Hospital,2010,115,,42083,0.27,0.23,0.33,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CDI Hospital Onset,2010,193,131.66,147623,18.38,15.15,22.07,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Significantly higher than NYS 2010 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CDI Possibly-My-Hospital Associated,2010,41,,223675,1.83,0.13,0.25,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Cardiothoracic ICU,2010,1,1.24,1245,0.8,0.02,4.48,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Coronary ICU,2010,0,1.38,756,0,0,3.96,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Medical ICU,2010,3,6.32,3259,0.92,0.19,2.69,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Neonatal ICU Level 2/3,2010,1,1.4,338,2.69,0.07,14.98,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Overall Standardized Infection Ratio,2010,7,13.26,,0.53,0.21,1.09,,Not significantly different than NYS 2010 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Pediatric ICU,2010,0,0.12,56,0,0,53.5,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Surgical ICU,2010,2,2.8,1859,1.08,0.13,3.89,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI CABG chest site,2010,4,5.5,252,1.61,0.44,4.13,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI CABG donor site,2010,1,1.6,225,0.5,0.01,2.8,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI Colon,2010,13,12.36,263,5,2.66,8.56,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI Hip,2010,3,3.54,350,0.93,0.19,2.73,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI Overall Standardized Infection Ratio,2010,21,23,,0.91,0.57,1.4,,Not significantly different than NYS 2010 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CDI Community Onset Not-My-Hospital,2011,80,,43613,0.18,0.15,0.23,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CDI Hospital Onset,2011,170,125.5,152313,17.38,14.14,21.12,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Significantly higher than NYS 2011 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CDI Possibly-My-Hospital Associated,2011,47,,231123,2.03,0.15,0.27,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Cardiothoracic ICU,2011,0,0.99,1089,0,0,2.75,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Coronary ICU,2011,1,1.06,747,1.34,0.03,7.46,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Medical ICU,2011,6,4.78,3195,1.88,0.69,4.09,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Neonatal ICU Level 2/3,2011,0,1.58,363,0,0,8.27,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Overall Standardized Infection Ratio,2011,9,11,,0.82,0.37,1.55,,Not significantly different than NYS 2011 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Pediatric ICU,2011,0,0.17,77,0,0,38.91,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Surgical ICU,2011,2,2.41,1733,1.15,0.14,4.17,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI CABG chest site,2011,3,3.68,209,1.56,0.32,4.57,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI CABG donor site,2011,3,1.16,186,1.65,0.34,4.83,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI Colon,2011,7,13.25,274,2.62,1.05,5.39,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI Hip,2011,1,4.33,414,0.27,0.01,1.49,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI Overall Standardized Infection Ratio,2011,14,22.42,,0.62,0.34,1.05,,Not significantly different than NYS 2011 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CDI Community Onset Not-My-Hospital,2012,57,,43014,0.13,0.1,0.17,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CDI Hospital Onset,2012,140,112.46,151964,15.57,12.39,19.29,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Not significantly different than NYS 2012 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CDI Possibly-My-Hospital Associated,2012,27,,229709,1.18,0.08,0.17,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Cardiothoracic ICU,2012,3,1.12,1272,2.36,0.49,6.89,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Coronary ICU,2012,1,0.98,772,1.3,0.03,7.22,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Medical ICU,2012,1,3.4,2822,0.35,0.01,1.97,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Neonatal ICU Level 2/3,2012,0,1.74,486,0,0,5.5,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Overall Standardized Infection Ratio,2012,9,9.43,,0.95,0.44,1.81,,Not significantly different than NYS 2012 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Pediatric ICU,2012,1,0.22,115,8.7,0.22,48.45,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Surgical ICU,2012,3,1.97,1749,1.72,0.35,5.01,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI CABG chest site,2012,7,3.6,180,3.95,1.59,8.14,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI CABG donor site,2012,0,1.03,167,0,0,1.56,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI Colon,2012,9,11.38,262,3.69,1.69,7.01,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI Hip,2012,5,4.75,415,1.15,0.37,2.68,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI Hysterectomy,2012,4,3.4,171,1.96,0.53,5.01,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI Overall Standardized Infection Ratio,2012,25,24.16,,1.03,0.67,1.53,,Not significantly different than NYS 2012 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CDI Community Onset Not-My-Hospital,2013,73,,41329,0.18,0.14,0.22,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CDI Hospital Onset,2013,105,112.45,142196,10.52,8.07,13.47,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Not significantly different than NYS 2013 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CDI Possibly-My-Hospital Associated,2013,34,,216857,1.57,0.11,0.22,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Cardiothoracic ICU,2013,2,0.74,891,2.24,0.27,8.11,# CLABSI per 1000 line days,Not significantly different than NYS 2013 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Coronary ICU,2013,2,0.73,758,2.64,0.32,9.53,# CLABSI per 1000 line days,Not significantly different than NYS 2013 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Medical ICU,2013,1,2.93,2520,0.4,0.01,2.21,# CLABSI per 1000 line days,Not significantly different than NYS 2013 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Neonatal ICU Level 2/3,2013,1,0.94,388,2.58,0.07,14.36,# CLABSI per 1000 line days,Not significantly different than NYS 2013 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Overall Standardized Infection Ratio,2013,8,7.32,,1.09,0.47,2.15,,Not significantly different than NYS 2013 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Pediatric ICU,2013,0,0.07,55,0,0,54.47,# CLABSI per 1000 line days,Not significantly different than NYS 2013 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Surgical ICU,2013,2,1.9,1840,1.09,0.13,3.93,# CLABSI per 1000 line days,Not significantly different than NYS 2013 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI CABG chest site,2013,5,3.01,196,2.67,0.87,6.24,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2013 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI CABG donor site,2013,0,0.72,191,0,0,1.97,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2013 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI Colon,2013,12,20.58,320,4.03,2.08,7.03,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2013 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI Hip,2013,2,4.26,463,0.42,0.05,1.52,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2013 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI Hysterectomy,2013,4,3.22,183,1.93,0.53,4.94,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2013 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI Overall Standardized Infection Ratio,2013,23,31.78,,0.72,0.46,1.09,,Not significantly different than NYS 2013 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CDI Community Onset Not-My-Hospital,2014,56,,36712,0.15,0.12,0.2,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CDI Hospital Onset,2014,104,108.02,126459,10.18,7.79,13.05,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Not significantly different than NYS 2014 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CDI Possibly-My-Hospital Associated,2014,28,,192781,1.45,0.1,0.21,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Cardiothoracic ICU,2014,0,0.49,872,0,0,3.44,# CLABSI per 1000 line days,Not significantly different than NYS 2014 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Coronary ICU,2014,1,0.53,651,1.54,0.04,8.56,# CLABSI per 1000 line days,Not significantly different than NYS 2014 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Medical ICU,2014,1,2.26,2126,0.47,0.01,2.62,# CLABSI per 1000 line days,Not significantly different than NYS 2014 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Neonatal ICU Level 2/3,2014,0,0.6,288,0,0,10.4,# CLABSI per 1000 line days,Not significantly different than NYS 2014 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Overall Standardized Infection Ratio,2014,2,5.93,,0.34,0.04,1.22,,Not significantly different than NYS 2014 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Pediatric ICU,2014,0,0.06,100,0,0,29.96,# CLABSI per 1000 line days,Not significantly different than NYS 2014 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CLABSI Surgical ICU,2014,0,1.99,2092,0,0,1.43,# CLABSI per 1000 line days,Not significantly different than NYS 2014 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CRE Admission Prevalence Rate- Bloodstream Infections,2014,0,,40557,0,,,"# admission prevalent CRE BSIs per 1,0000 admissions",Not compared,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CRE Admission Prevalence Rate- all body sites,2014,10,,40557,0.25,,,"# admission prevalent CRE infections per 1,0000 admissions",Not compared,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CRE Hospital Onset Infection Rate- Bloodstream Infections,2014,0,,204812,0,0,0.18,"# hospital onset blood stream CRE infections per 10,000 patient days",Not compared,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,CRE Hospital Onset Infection Rate- all body sites,2014,14,,204812,0.68,,,"# hospital onset CRE infections per 10,000 patient days",Not compared,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI CABG chest site,2014,5,3.46,202,2.36,0.77,5.51,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2014 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI CABG donor site,2014,1,0.77,201,0.57,0.01,3.19,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2014 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI Colon,2014,8,14.87,275,3.54,1.53,6.97,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2014 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI Hip,2014,1,4.09,386,0.23,0.01,1.28,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2014 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI Hysterectomy,2014,1,2.67,176,0.5,0.01,2.8,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2014 average,"(40.73717, -73.99232)"
1439,Mount Sinai Beth Israel,SSI Overall Standardized Infection Ratio,2014,16,25.86,,0.62,0.35,1,,Not significantly different than NYS 2014 average,"(40.73717, -73.99232)"
1445,Harlem Hospital Center,CLABSI Coronary ICU,2008,3,1.19,502,5.98,1.23,17.46,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Medical Surgical ICU,2008,4,4.11,1986,2.01,0.55,5.16,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Neonatal ICU Level 3,2008,0,0.63,325,0,0,9.23,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Overall Standardized Infection Ratio,2008,7,6.01,,1.16,0.47,2.4,,Not significantly different than NYS 2008 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Pediatric ICU,2008,,,,,,,# CLABSI per 1000 line days,"Not compared, less than 50 central line days","(40.814482, -73.940409)"
1445,Harlem Hospital Center,SSI Colon,2008,1,2.29,49,1.94,0.05,10.8,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,SSI Overall Standardized Infection Ratio,2008,1,2.45,,0.41,0.01,2.27,,Not significantly different than NYS 2008 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Coronary ICU,2009,4,1.38,729,5.49,1.5,14.05,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Medical Surgical ICU,2009,7,4.5,2401,2.92,1.17,6.01,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Neonatal ICU Level 3,2009,2,2.33,615,2.9,0.35,10.47,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Overall Standardized Infection Ratio,2009,13,8.49,,1.53,0.82,2.62,,Not significantly different than NYS 2009 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Pediatric ICU,2009,0,0.29,129,0,0,23.22,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,SSI Colon,2009,0,2.48,48,0,0,5.86,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,SSI Hip,2009,,,,,,,"# SSI per 100 procedures, risk-adjusted","Not compared, less than 20 procedures","(40.814482, -73.940409)"
1445,Harlem Hospital Center,SSI Overall Standardized Infection Ratio,2009,1,2.6,,0.38,0.01,2.14,,Not significantly different than NYS 2009 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CDI Community Onset Not-My-Hospital,2010,4,,11969,0.03,0.01,0.09,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CDI Hospital Onset,2010,24,42.35,52468,7.11,3.92,11.77,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Significantly lower than NYS 2010 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CDI Possibly-My-Hospital Associated,2010,5,,74143,0.67,0.02,0.16,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Coronary ICU,2010,0,0.88,481,0,0,6.23,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Medical Surgical ICU,2010,7,2.9,2145,3.26,1.31,6.72,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Neonatal ICU Level 3,2010,1,1.94,645,1.29,0.03,7.19,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Overall Standardized Infection Ratio,2010,8,5.82,,1.37,0.59,2.71,,Not significantly different than NYS 2010 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CLABSI Pediatric ICU,2010,,,,,,,# CLABSI per 1000 line days,"Not compared, less than 50 central line days","(40.814482, -73.940409)"
1445,Harlem Hospital Center,SSI Colon,2010,2,2.02,38,4.7,0.57,16.99,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,SSI Hip,2010,,,,,,,"# SSI per 100 procedures, risk-adjusted","Not compared, less than 20 procedures","(40.814482, -73.940409)"
1445,Harlem Hospital Center,SSI Overall Standardized Infection Ratio,2010,3,2.11,,1.42,0.29,4.16,,Not significantly different than NYS 2010 average,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CDI Community Onset Not-My-Hospital,2011,5,,11417,0.04,0.01,0.1,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(40.814482, -73.940409)"
1445,Harlem Hospital Center,CDI Hospital Onset,2011,17,32.96,44833,6.62,3.21,11.99,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Significantly lower than NYS 2011 average,"(40.814482, -73.940409)"
